Cafe Name,Menu Item
Cafenation Cafe & Roastery,"380 washington st, "
Cafenation Cafe & Roastery,brighton ma 02135      
Cafenation Cafe & Roastery,617.783.4514
Cafenation Cafe & Roastery,currently
Cafenation Cafe & Roastery,available
Cafenation Cafe & Roastery,"in person, "
Cafenation Cafe & Roastery,"online, "
Cafenation Cafe & Roastery,by phone
Cafenation Cafe & Roastery,property of pillar brighton llc
Cafenation Cafe & Roastery,est 2020
Cafenation Cafe & Roastery,the street from jim's deli
Cafenation Cafe & Roastery,or by phone
In House Cafe,FREESTYLE OF EGG
In House Cafe,OMELETTE
In House Cafe,GOURMET SAVORY CREPE
In House Cafe,SWEET CREPE
In House Cafe,FRENCH TOAST
In House Cafe,WAFFLES
In House Cafe,PANCAKES
In House Cafe,SIDES
In House Cafe,In - House Sirloin & Eggs
In House Cafe,Sweet Royal
In House Cafe,The Hungry Traveller
In House Cafe,Greek Style
In House Cafe,The Irish Way
In House Cafe,Biscuits & Hollandaise Combo
In House Cafe,Shakshuka
In House Cafe,In - House Traditional Omelette
In House Cafe,Chicken Fajita Omelette
In House Cafe,Western Omelette
In House Cafe,Meat Lovers Delight Omelette
In House Cafe,Soprano Omelette
In House Cafe,Simply Cheese Omelette
In House Cafe,Mexican Omelette
In House Cafe,Smoked Salmon Omelette
In House Cafe,Mediterranean Omelette
In House Cafe,Broccoli Omelette
In House Cafe,Mushroom Omelette
In House Cafe,Florentine Omelette
In House Cafe,Veggie Omelette
In House Cafe,White House Omelette
In House Cafe,Veggie Breakfast Burrito Omelette
In House Cafe,The Country Crepe
In House Cafe,Steak & Cheese Crepe
In House Cafe,Smoked Salmon Crepe
In House Cafe,Mediterranean Crepe
In House Cafe,Mushroom Crepe
In House Cafe,Avocado Crepe
In House Cafe,La Maroc Crepe
In House Cafe,La Vionnoise
In House Cafe,La Classique Crepe
In House Cafe,Dulce de Leche
In House Cafe,Barkeley La Symphony Crepe
In House Cafe,Cheesy French Toast
In House Cafe,In House French Toast
In House Cafe,Traditional French Toast
In House Cafe,Banana Caramel & Pecan French Toast
In House Cafe,In House Waffle
In House Cafe,Banana Caramel & Pecan Waffle
In House Cafe,Belgium Style Waffle
In House Cafe,Crispy Honey Chicken Waffle
In House Cafe,Three Stooges
In House Cafe,Two Good To Be True
In House Cafe,Chocolate Chip Pancakes
In House Cafe,Apple Cinnamon Pancakes
In House Cafe,Side of Egg
In House Cafe,Side of Grilled Chicken
In House Cafe,Side of Toast
In House Cafe,Side of Home Fries
In House Cafe,Side of Grilled Beef or Lamb
In House Cafe,Side of Syrian Bread
In House Cafe,Side of Hummus
In House Cafe,Side of Avocado
In House Cafe,Side of Seasonal Fruit Cup
In House Cafe,Side of Coleslaw
In House Cafe,Side of Rice White
In House Cafe,Side of Hot Sauce
In House Cafe,Side of Grilled Mushrooms
In House Cafe,Side of Pickles
In House Cafe,Side of Corned Beef Hash
In House Cafe,Cheese Fatayer/Manaish
In House Cafe,Za'atar Fatayer/Manaish
In House Cafe,Ka'ak
In House Cafe,MENU
In House Cafe,DRINKS
In House Cafe,SPECIALS
In House Cafe,EVENTS
In House Cafe,RESERVE
In House Cafe,PARTIES
In House Cafe,CATERING
In House Cafe,BREAKFAST MENU
In House Cafe,LUNCH MENU
In House Cafe,"For beef bacon or beef sausage, extra +$1.00"
In House Cafe,Add Beef Bacon or Beef Sausage +$1.00.
Tatte Bakery & Cafe | Harvard Square,FULL MENU
Tatte Bakery & Cafe | Harvard Square,KITCHEN
Tatte Bakery & Cafe | Harvard Square,BAKERY
Tatte Bakery & Cafe | Harvard Square,DRINKS
Tatte Bakery & Cafe | Harvard Square,"Maple, Squash & Chicken Salad"
Tatte Bakery & Cafe | Harvard Square,"Potato, Mushroom, & Bacon Shakshuka"
Tatte Bakery & Cafe | Harvard Square,Warm Oatmeal & Fruit
Tatte Bakery & Cafe | Harvard Square,Chocolate Covered Matzo Bark
Tatte Bakery & Cafe | Harvard Square,Iced Black Sesame Latte - 16 oz
Tatte Bakery & Cafe | Harvard Square,Black Sesame Latte - 12 oz
Tatte Bakery & Cafe | Harvard Square,Easter Egg Cookie Bag (4 CT)
Tatte Bakery & Cafe | Harvard Square,Orange Upside Down Cake Slice
Tatte Bakery & Cafe | Harvard Square,Coconut Macaroons (6 CT)
Tatte Bakery & Cafe | Harvard Square,Strawberry Turnover
Tatte Bakery & Cafe | Harvard Square,Lemon Raspberry Pavlova (IND)
Tatte Bakery & Cafe | Harvard Square,Honey Carrot Cake Slice
Tatte Bakery & Cafe | Harvard Square,Petit Cloud Assortment (GF)
Tatte Bakery & Cafe | Harvard Square,Monkey Bread
Tatte Bakery & Cafe | Harvard Square,Royal Icing Egg Cookie
Tatte Bakery & Cafe | Harvard Square,Coconut Macaroons (IND)
Tatte Bakery & Cafe | Harvard Square,Breakfast Sandwich
Tatte Bakery & Cafe | Harvard Square,Croissant Breakfast Sandwich
Tatte Bakery & Cafe | Harvard Square,House Breakfast Plate
Tatte Bakery & Cafe | Harvard Square,"Smoked Salmon, Avocado, & Egg Sandwich"
Tatte Bakery & Cafe | Harvard Square,Halloumi & Sunny-Side Breakfast Sandwich
Tatte Bakery & Cafe | Harvard Square,Sausage Breakfast Sandwich
Tatte Bakery & Cafe | Harvard Square,Prosciutto & Parmesan Scrambled Egg Plate
Tatte Bakery & Cafe | Harvard Square,Muesli
Tatte Bakery & Cafe | Harvard Square,Ham & Cheddar Quiche & Salad
Tatte Bakery & Cafe | Harvard Square,Lamb Hash
Tatte Bakery & Cafe | Harvard Square,Egg in the Hole
Tatte Bakery & Cafe | Harvard Square,Croque Madame
Tatte Bakery & Cafe | Harvard Square,Croque Monsieur
Tatte Bakery & Cafe | Harvard Square,Toast
Tatte Bakery & Cafe | Harvard Square,Bread & Butter
Tatte Bakery & Cafe | Harvard Square,Chicken Pita
Tatte Bakery & Cafe | Harvard Square,Turkey BLAT
Tatte Bakery & Cafe | Harvard Square,Turkey Avocado Sandwich
Tatte Bakery & Cafe | Harvard Square,BLAT
Tatte Bakery & Cafe | Harvard Square,Chicken Salad Sandwich
Tatte Bakery & Cafe | Harvard Square,Fresh Mozzarella Sandwich
Tatte Bakery & Cafe | Harvard Square,Short Rib Grilled Cheese Sandwich
Tatte Bakery & Cafe | Harvard Square,Avocado Tartine
Tatte Bakery & Cafe | Harvard Square,Smoked Salmon and Avocado Tartine
Tatte Bakery & Cafe | Harvard Square,Lamb Kebab Pita
Tatte Bakery & Cafe | Harvard Square,Roasted Salmon Sandwich
Tatte Bakery & Cafe | Harvard Square,Broccolini & Squash Hummus Pita
Tatte Bakery & Cafe | Harvard Square,Grilled Cheese
Tatte Bakery & Cafe | Harvard Square,Prosciutto & Fig Panini
Tatte Bakery & Cafe | Harvard Square,Roasted Cauliflower Sandwich
Tatte Bakery & Cafe | Harvard Square,Tuna Sandwich
Tatte Bakery & Cafe | Harvard Square,Kids Sandwich
Tatte Bakery & Cafe | Harvard Square,"Blueberry, Beet & Ricotta Salad"
Tatte Bakery & Cafe | Harvard Square,"Chicken, Baby Kale & Chickpea Salad"
Tatte Bakery & Cafe | Harvard Square,Green & Nutty Salad
Tatte Bakery & Cafe | Harvard Square,Fattoush Salad
Tatte Bakery & Cafe | Harvard Square,Crunchy Halloumi Salad
Tatte Bakery & Cafe | Harvard Square,Tomato Soup
Tatte Bakery & Cafe | Harvard Square,Chicken Vegetable Soup
Tatte Bakery & Cafe | Harvard Square,Potato Leek Soup
Tatte Bakery & Cafe | Harvard Square,Traditional Shakshuka
Tatte Bakery & Cafe | Harvard Square,Lamb Meatball & Labneh Shakshuka
Tatte Bakery & Cafe | Harvard Square,Fresh Corn & Avocado Farro Bowl
Tatte Bakery & Cafe | Harvard Square,Maple Aleppo Chicken
Tatte Bakery & Cafe | Harvard Square,Chickpea & Fava Plate
Tatte Bakery & Cafe | Harvard Square,Lamb Kebab Plate
Tatte Bakery & Cafe | Harvard Square,Tomato & Mozzarella Flatbread Slice
Tatte Bakery & Cafe | Harvard Square,G&G Muesli Cup
Tatte Bakery & Cafe | Harvard Square,G&G Overnight Oats
Tatte Bakery & Cafe | Harvard Square,Chicken Salad
Tatte Bakery & Cafe | Harvard Square,G&G Berries & Grapes
Tatte Bakery & Cafe | Harvard Square,Tuna Salad
Tatte Bakery & Cafe | Harvard Square,Tomato Basil Soup 16 oz
Tatte Bakery & Cafe | Harvard Square,Mediterranean Farro Salad
Tatte Bakery & Cafe | Harvard Square,Labneh
Tatte Bakery & Cafe | Harvard Square,Cashew Pepper Spread
Tatte Bakery & Cafe | Harvard Square,Bagged Salad Rolls
Tatte Bakery & Cafe | Harvard Square,Plain Croissant
Tatte Bakery & Cafe | Harvard Square,Chocolate Croissant
Tatte Bakery & Cafe | Harvard Square,Almond Croissant
Tatte Bakery & Cafe | Harvard Square,Pistachio Croissant
Tatte Bakery & Cafe | Harvard Square,Kouign-Amann
Tatte Bakery & Cafe | Harvard Square,Morning Bun
Tatte Bakery & Cafe | Harvard Square,Sour Cherry Cheese Danish
Tatte Bakery & Cafe | Harvard Square,Cheese Boureka
Tatte Bakery & Cafe | Harvard Square,Blueberry Olive Oil Muffin
Tatte Bakery & Cafe | Harvard Square,Cinnamon & Pecan Rose
Tatte Bakery & Cafe | Harvard Square,Chocolate Rose
Tatte Bakery & Cafe | Harvard Square,Raspberry Tea Cake (GF)
Tatte Bakery & Cafe | Harvard Square,Dark Chocolate Muffin (GF)
Tatte Bakery & Cafe | Harvard Square,Jerusalem Bagel
Tatte Bakery & Cafe | Harvard Square,Cherry Almond Scone
Tatte Bakery & Cafe | Harvard Square,Halva Sesame Tea Cake (GF)
Tatte Bakery & Cafe | Harvard Square,Baguette
Tatte Bakery & Cafe | Harvard Square,Sourdough
Tatte Bakery & Cafe | Harvard Square,Multigrain
Tatte Bakery & Cafe | Harvard Square,Retail Ciabatta Loaf
Tatte Bakery & Cafe | Harvard Square,1/2 Dozen Challah Rolls
Tatte Bakery & Cafe | Harvard Square,Individual Focaccia
Tatte Bakery & Cafe | Harvard Square,Plain Brownie (GF)
Tatte Bakery & Cafe | Harvard Square,Halva Chocolate Chunk Cookie
Tatte Bakery & Cafe | Harvard Square,Linzer Cookie
Tatte Bakery & Cafe | Harvard Square,Oatmeal & Walnut Cookie (GF)
Tatte Bakery & Cafe | Harvard Square,Chocolate Sandwich Cookie
Tatte Bakery & Cafe | Harvard Square,Walnut Brownie (GF)
Tatte Bakery & Cafe | Harvard Square,Nutella Cookie
Tatte Bakery & Cafe | Harvard Square,Cranberry Pistachio Cookie
Tatte Bakery & Cafe | Harvard Square,Cup - Strawberry & Raspberry Cheesecake
Tatte Bakery & Cafe | Harvard Square,Cup - Blue & Blackberry Cheesecake
Tatte Bakery & Cafe | Harvard Square,Cup - Crumbs Cheesecake
Tatte Bakery & Cafe | Harvard Square,Tiramisu
Tatte Bakery & Cafe | Harvard Square,Vanilla Lime Krembo (GF)
Tatte Bakery & Cafe | Harvard Square,Passionfruit Krembo (GF)
Tatte Bakery & Cafe | Harvard Square,Dark Chocolate Mousse Cake (GF)
Tatte Bakery & Cafe | Harvard Square,Pistachio Cherry Tart
Tatte Bakery & Cafe | Harvard Square,Lemon Poppyseed Loaf Cake Slice
Tatte Bakery & Cafe | Harvard Square,Raspberry Yogurt Meringue Cloud (GF)
Tatte Bakery & Cafe | Harvard Square,Lemon Mint Tart
Tatte Bakery & Cafe | Harvard Square,Pear Tart
Tatte Bakery & Cafe | Harvard Square,Cinnamon & Walnut Coffeecake Slice
Tatte Bakery & Cafe | Harvard Square,Coffee Caramel Mousse (GF)
Tatte Bakery & Cafe | Harvard Square,Petit Mixed Nut Box
Tatte Bakery & Cafe | Harvard Square,Mixed Nut Tart Slice
Tatte Bakery & Cafe | Harvard Square,Mixed Berry Fruit Box
Tatte Bakery & Cafe | Harvard Square,Pineapple Passionfruit Matcha Bombe
Tatte Bakery & Cafe | Harvard Square,Granola 14 oz
Tatte Bakery & Cafe | Harvard Square,Plain Butter Tube
Tatte Bakery & Cafe | Harvard Square,Plain Butter Box
Tatte Bakery & Cafe | Harvard Square,Nutella Tube
Tatte Bakery & Cafe | Harvard Square,Nutella Box
Tatte Bakery & Cafe | Harvard Square,Cranberry Pistachio Bag
Tatte Bakery & Cafe | Harvard Square,Cranberry Pistachio Box
Tatte Bakery & Cafe | Harvard Square,Coffee
Tatte Bakery & Cafe | Harvard Square,Cafe au Lait
Tatte Bakery & Cafe | Harvard Square,Cold Brew
Tatte Bakery & Cafe | Harvard Square,Red Eye
Tatte Bakery & Cafe | Harvard Square,Iced Red Eye
Tatte Bakery & Cafe | Harvard Square,Box of Coffee
Tatte Bakery & Cafe | Harvard Square,"Tatte No. 4 Espresso Blend - 12 oz, Whole Bean"
Tatte Bakery & Cafe | Harvard Square,"Tatte T1 Drip Blend - 12 oz, Whole Bean"
Tatte Bakery & Cafe | Harvard Square,"Tatte T2 Drip Blend - 12 oz, Whole Bean"
Tatte Bakery & Cafe | Harvard Square,Pistachio Latte - 12 oz
Tatte Bakery & Cafe | Harvard Square,Iced Pistachio Latte - 16 oz
Tatte Bakery & Cafe | Harvard Square,Honey Halva Latte - 12 oz
Tatte Bakery & Cafe | Harvard Square,Iced Honey Halva Latte - 12 oz
Tatte Bakery & Cafe | Harvard Square,Latte
Tatte Bakery & Cafe | Harvard Square,Iced Latte
Tatte Bakery & Cafe | Harvard Square,Double Espresso
Tatte Bakery & Cafe | Harvard Square,Macchiato
Tatte Bakery & Cafe | Harvard Square,Cortado
Tatte Bakery & Cafe | Harvard Square,Cappuccino
Tatte Bakery & Cafe | Harvard Square,Flat White - 8 oz
Tatte Bakery & Cafe | Harvard Square,Americano
Tatte Bakery & Cafe | Harvard Square,Iced Americano
Tatte Bakery & Cafe | Harvard Square,Mocha
Tatte Bakery & Cafe | Harvard Square,Iced Mocha
Tatte Bakery & Cafe | Harvard Square,Chai Latte
Tatte Bakery & Cafe | Harvard Square,Iced Chai Latte
Tatte Bakery & Cafe | Harvard Square,Matcha Latte
Tatte Bakery & Cafe | Harvard Square,Iced Matcha Latte
Tatte Bakery & Cafe | Harvard Square,London Fog
Tatte Bakery & Cafe | Harvard Square,Hot Chocolate
Tatte Bakery & Cafe | Harvard Square,Cold Milk
Tatte Bakery & Cafe | Harvard Square,Steamed Milk
Tatte Bakery & Cafe | Harvard Square,16 Oz Iced Mango & Ginger Cooler
Tatte Bakery & Cafe | Harvard Square,16 Oz Iced Strawberry & Cardamom Cooler
Tatte Bakery & Cafe | Harvard Square,16 Oz Iced White Peach & Mint Cooler
Tatte Bakery & Cafe | Harvard Square,Iced Black Tea
Tatte Bakery & Cafe | Harvard Square,Iced Golden Green Tea
Tatte Bakery & Cafe | Harvard Square,Iced Blood Orange Hibiscus Tea
Tatte Bakery & Cafe | Harvard Square,Apple Berry Tea
Tatte Bakery & Cafe | Harvard Square,Blood Orange Hibiscus Tea
Tatte Bakery & Cafe | Harvard Square,Chamomile Tea
Tatte Bakery & Cafe | Harvard Square,Earl Grey Tea
Tatte Bakery & Cafe | Harvard Square,English Breakfast Tea
Tatte Bakery & Cafe | Harvard Square,Golden Buds Tea
Tatte Bakery & Cafe | Harvard Square,Golden Green Tea
Tatte Bakery & Cafe | Harvard Square,Moroccan Mint Tea
Tatte Bakery & Cafe | Harvard Square,Preserved Fig Lemon Mint Soda
Tatte Bakery & Cafe | Harvard Square,Sparkling Matcha Lemonade 16 oz
Tatte Bakery & Cafe | Harvard Square,Bottled Water
Tatte Bakery & Cafe | Harvard Square,Sparkling Water
Tatte Bakery & Cafe | Harvard Square,Limonata Pellegrino
Tatte Bakery & Cafe | Harvard Square,Blood Orange Pellegrino
Tatte Bakery & Cafe | Harvard Square,Orange Juice 12oz
Tatte Bakery & Cafe | Harvard Square,Mint Lemonade 12oz
Tatte Bakery & Cafe | Harvard Square,Pear Juice 12oz
Tatte Bakery & Cafe | Harvard Square,Kale & Apple Juice 12oz
Tatte Bakery & Cafe | Harvard Square,Toasted housemade bread served with butter.
Tatte Bakery & Cafe | Harvard Square,"(710 cal, Contains: Milk, Sesame, Tree Nut (Almond, Cashew))"
Tatte Bakery & Cafe | Harvard Square,Fresh Berries and Grapes. Enjoy! (80 cal)
Tatte Bakery & Cafe | Harvard Square,"2 salad rolls in a bag. (280 cal, Contains: Wheat, Egg)"
Tatte Bakery & Cafe | Harvard Square,Contains: Wheat
Tatte Bakery & Cafe | Harvard Square,(Contains: Wheat)
Tatte Bakery & Cafe | Harvard Square,Freshly baked Multigrain loaf (Contains: Wheat)
Tatte Bakery & Cafe | Harvard Square,Tatte T2 Drip Blend finished with steamed milk.
Tatte Bakery & Cafe | Harvard Square,A double shot of Tatte No. 4 espresso with milk over ice.
Tatte Bakery & Cafe | Harvard Square,"(230 / 300 cal, Contains: Milk)"
Tatte Bakery & Cafe | Harvard Square,San Pellegrino sparkling water.
Tatte Bakery & Cafe | Harvard Square,Sparkling Italian lemonade from San Pellegrino.
Tatte Bakery & Cafe | Harvard Square,Cold-pressed orange juice. 12 oz. bottle. (360 cal)
Tatte Bakery & Cafe | Harvard Square,Cold-pressed Bosc pear juice. 12 oz. bottle. (170 cal)
Tatte Bakery & Cafe | Harvard Square,Cold-pressed apple and kale juice. 12 oz. bottle. (120 cal)
Tatte Bakery & Cafe | Harvard Square,© 2026 Tatte Bakery & Café. All rights reserved. | v1.0.61
Oba Bakery & Cafe,Baklava
Oba Bakery & Cafe,Combos
Oba Bakery & Cafe,Bagel
Oba Bakery & Cafe,Sandwich
Oba Bakery & Cafe,Dessert
Oba Bakery & Cafe,OBA BAKERY
Oba Bakery & Cafe,Open
Oba Bakery & Cafe,8:00 AM - 10:00 PM EDT
Oba Bakery & Cafe,"Powered by © 2026 Clover Network, LLC"
Oba Bakery & Cafe,Clover Terms
Oba Bakery & Cafe,"16 BRIGHTON AVE, BOSTON, MA, 02135, US"
Oba Bakery & Cafe,(617) 458-0235
Oba Bakery & Cafe,United States (English)
Tatte Bakery & Cafe | Coolidge Corner,FULL MENU
Tatte Bakery & Cafe | Coolidge Corner,KITCHEN
Tatte Bakery & Cafe | Coolidge Corner,BAKERY
Tatte Bakery & Cafe | Coolidge Corner,DRINKS
Tatte Bakery & Cafe | Coolidge Corner,"Maple, Squash & Chicken Salad"
Tatte Bakery & Cafe | Coolidge Corner,"Potato, Mushroom, & Bacon Shakshuka"
Tatte Bakery & Cafe | Coolidge Corner,Warm Oatmeal & Fruit
Tatte Bakery & Cafe | Coolidge Corner,Chocolate Covered Matzo Bark
Tatte Bakery & Cafe | Coolidge Corner,Iced Black Sesame Latte - 16 oz
Tatte Bakery & Cafe | Coolidge Corner,Black Sesame Latte - 12 oz
Tatte Bakery & Cafe | Coolidge Corner,Easter Egg Cookie Bag (4 CT)
Tatte Bakery & Cafe | Coolidge Corner,Orange Upside Down Cake Slice
Tatte Bakery & Cafe | Coolidge Corner,Coconut Macaroons (6 CT)
Tatte Bakery & Cafe | Coolidge Corner,Strawberry Turnover
Tatte Bakery & Cafe | Coolidge Corner,Lemon Raspberry Pavlova (IND)
Tatte Bakery & Cafe | Coolidge Corner,Honey Carrot Cake Slice
Tatte Bakery & Cafe | Coolidge Corner,Petit Cloud Assortment (GF)
Tatte Bakery & Cafe | Coolidge Corner,Monkey Bread
Tatte Bakery & Cafe | Coolidge Corner,Royal Icing Egg Cookie
Tatte Bakery & Cafe | Coolidge Corner,Coconut Macaroons (IND)
Tatte Bakery & Cafe | Coolidge Corner,Breakfast Sandwich
Tatte Bakery & Cafe | Coolidge Corner,Croissant Breakfast Sandwich
Tatte Bakery & Cafe | Coolidge Corner,House Breakfast Plate
Tatte Bakery & Cafe | Coolidge Corner,"Smoked Salmon, Avocado, & Egg Sandwich"
Tatte Bakery & Cafe | Coolidge Corner,Halloumi & Sunny-Side Breakfast Sandwich
Tatte Bakery & Cafe | Coolidge Corner,Sausage Breakfast Sandwich
Tatte Bakery & Cafe | Coolidge Corner,Prosciutto & Parmesan Scrambled Egg Plate
Tatte Bakery & Cafe | Coolidge Corner,Muesli
Tatte Bakery & Cafe | Coolidge Corner,Ham & Cheddar Quiche & Salad
Tatte Bakery & Cafe | Coolidge Corner,Lamb Hash
Tatte Bakery & Cafe | Coolidge Corner,Egg in the Hole
Tatte Bakery & Cafe | Coolidge Corner,Croque Madame
Tatte Bakery & Cafe | Coolidge Corner,Croque Monsieur
Tatte Bakery & Cafe | Coolidge Corner,Toast
Tatte Bakery & Cafe | Coolidge Corner,Bread & Butter
Tatte Bakery & Cafe | Coolidge Corner,Chicken Pita
Tatte Bakery & Cafe | Coolidge Corner,Turkey BLAT
Tatte Bakery & Cafe | Coolidge Corner,Turkey Avocado Sandwich
Tatte Bakery & Cafe | Coolidge Corner,BLAT
Tatte Bakery & Cafe | Coolidge Corner,Chicken Salad Sandwich
Tatte Bakery & Cafe | Coolidge Corner,Fresh Mozzarella Sandwich
Tatte Bakery & Cafe | Coolidge Corner,Short Rib Grilled Cheese Sandwich
Tatte Bakery & Cafe | Coolidge Corner,Avocado Tartine
Tatte Bakery & Cafe | Coolidge Corner,Smoked Salmon and Avocado Tartine
Tatte Bakery & Cafe | Coolidge Corner,Lamb Kebab Pita
Tatte Bakery & Cafe | Coolidge Corner,Roasted Salmon Sandwich
Tatte Bakery & Cafe | Coolidge Corner,Broccolini & Squash Hummus Pita
Tatte Bakery & Cafe | Coolidge Corner,Grilled Cheese
Tatte Bakery & Cafe | Coolidge Corner,Prosciutto & Fig Panini
Tatte Bakery & Cafe | Coolidge Corner,Roasted Cauliflower Sandwich
Tatte Bakery & Cafe | Coolidge Corner,Tuna Sandwich
Tatte Bakery & Cafe | Coolidge Corner,Kids Sandwich
Tatte Bakery & Cafe | Coolidge Corner,"Blueberry, Beet & Ricotta Salad"
Tatte Bakery & Cafe | Coolidge Corner,"Chicken, Baby Kale & Chickpea Salad"
Tatte Bakery & Cafe | Coolidge Corner,Green & Nutty Salad
Tatte Bakery & Cafe | Coolidge Corner,Fattoush Salad
Tatte Bakery & Cafe | Coolidge Corner,Crunchy Halloumi Salad
Tatte Bakery & Cafe | Coolidge Corner,Tomato Soup
Tatte Bakery & Cafe | Coolidge Corner,Chicken Vegetable Soup
Tatte Bakery & Cafe | Coolidge Corner,Potato Leek Soup
Tatte Bakery & Cafe | Coolidge Corner,Traditional Shakshuka
Tatte Bakery & Cafe | Coolidge Corner,Lamb Meatball & Labneh Shakshuka
Tatte Bakery & Cafe | Coolidge Corner,Fresh Corn & Avocado Farro Bowl
Tatte Bakery & Cafe | Coolidge Corner,Maple Aleppo Chicken
Tatte Bakery & Cafe | Coolidge Corner,Chickpea & Fava Plate
Tatte Bakery & Cafe | Coolidge Corner,Lamb Kebab Plate
Tatte Bakery & Cafe | Coolidge Corner,Tomato & Mozzarella Flatbread Slice
Tatte Bakery & Cafe | Coolidge Corner,G&G Muesli Cup
Tatte Bakery & Cafe | Coolidge Corner,G&G Overnight Oats
Tatte Bakery & Cafe | Coolidge Corner,Chicken Salad
Tatte Bakery & Cafe | Coolidge Corner,G&G Berries & Grapes
Tatte Bakery & Cafe | Coolidge Corner,Tuna Salad
Tatte Bakery & Cafe | Coolidge Corner,Tomato Basil Soup 16 oz
Tatte Bakery & Cafe | Coolidge Corner,Mediterranean Farro Salad
Tatte Bakery & Cafe | Coolidge Corner,Labneh
Tatte Bakery & Cafe | Coolidge Corner,Cashew Pepper Spread
Tatte Bakery & Cafe | Coolidge Corner,Bagged Salad Rolls
Tatte Bakery & Cafe | Coolidge Corner,Plain Croissant
Tatte Bakery & Cafe | Coolidge Corner,Chocolate Croissant
Tatte Bakery & Cafe | Coolidge Corner,Almond Croissant
Tatte Bakery & Cafe | Coolidge Corner,Pistachio Croissant
Tatte Bakery & Cafe | Coolidge Corner,Kouign-Amann
Tatte Bakery & Cafe | Coolidge Corner,Morning Bun
Tatte Bakery & Cafe | Coolidge Corner,Sour Cherry Cheese Danish
Tatte Bakery & Cafe | Coolidge Corner,Cheese Boureka
Tatte Bakery & Cafe | Coolidge Corner,Blueberry Olive Oil Muffin
Tatte Bakery & Cafe | Coolidge Corner,Cinnamon & Pecan Rose
Tatte Bakery & Cafe | Coolidge Corner,Chocolate Rose
Tatte Bakery & Cafe | Coolidge Corner,Raspberry Tea Cake (GF)
Tatte Bakery & Cafe | Coolidge Corner,Dark Chocolate Muffin (GF)
Tatte Bakery & Cafe | Coolidge Corner,Jerusalem Bagel
Tatte Bakery & Cafe | Coolidge Corner,Cherry Almond Scone
Tatte Bakery & Cafe | Coolidge Corner,Halva Sesame Tea Cake (GF)
Tatte Bakery & Cafe | Coolidge Corner,Baguette
Tatte Bakery & Cafe | Coolidge Corner,Sourdough
Tatte Bakery & Cafe | Coolidge Corner,Multigrain
Tatte Bakery & Cafe | Coolidge Corner,Retail Ciabatta Loaf
Tatte Bakery & Cafe | Coolidge Corner,1/2 Dozen Challah Rolls
Tatte Bakery & Cafe | Coolidge Corner,Individual Focaccia
Tatte Bakery & Cafe | Coolidge Corner,Plain Brownie (GF)
Tatte Bakery & Cafe | Coolidge Corner,Halva Chocolate Chunk Cookie
Tatte Bakery & Cafe | Coolidge Corner,Linzer Cookie
Tatte Bakery & Cafe | Coolidge Corner,Oatmeal & Walnut Cookie (GF)
Tatte Bakery & Cafe | Coolidge Corner,Chocolate Sandwich Cookie
Tatte Bakery & Cafe | Coolidge Corner,Walnut Brownie (GF)
Tatte Bakery & Cafe | Coolidge Corner,Nutella Cookie
Tatte Bakery & Cafe | Coolidge Corner,Cranberry Pistachio Cookie
Tatte Bakery & Cafe | Coolidge Corner,Cup - Strawberry & Raspberry Cheesecake
